borrower_id,borrower_name,department,book_id,title,author,category,subcategory,publication_year,borrow_date,return_date
9092,Hadi Hidayat,Operations,1221,The World of Ecology,Sari Gunawan,Teknologi,Pemrograman,1993,2024-08-22,2024-09-02
9092,Hadi Hidayat,Operations,1177,Exploring Nature,Nina Setiawan,Teknologi,AI,2012,2024-01-24,2024-02-17
9093,Putri Saputra,Finance,1003,The Art of Programming,Umar Lestari,Teknologi,Pemrograman,2005,2025-08-19,2025-08-27
9093,Putri Saputra,Finance,1292,A Journey through the City,Citra Prasetyo,Seni,Musik,2015,2023-11-16,2023-12-10
9094,Citra Halim,Sales,1234,The Art of Programming,Hadi Gunawan,Fiksi,Drama,2005,2024-06-30,2024-07-26
9094,Citra Halim,Sales,1127,The Ancient Art,Hadi Wibowo,Sains,Matematika,1999,2024-11-16,2024-11-30
9094,Citra Halim,Sales,1032,Mastering Chemistry,Agus Kurniawan,Fiksi,Drama,1993,2024-04-11,2024-05-01
9094,Citra Halim,Sales,1062,The History of Invention,Oka Sukma,Sains,Matematika,2005,2023-10-06,2023-10-31
9094,Citra Halim,Sales,1040,A Journey through the Universe,Sari Wibowo,Seni,Teater,1998,2025-03-18,2025-04-13
9095,Dewi Wijaya,Operations,1144,The History of Invention,Joko Halim,Teknologi,AI,2005,2025-07-29,2025-08-15
9096,Umar Ramadhan,Finance,1231,Mastering Physics,Joko Sukma,Fiksi,Puisi,2001,2025-06-02,2025-06-24
9096,Umar Ramadhan,Finance,1137,The Future of Blockchain,Maya Pratama,Historis,Sejarah Lokal,2009,2024-09-19,2024-10-12
9096,Umar Ramadhan,Finance,1031,The Modern Science,Eka Sukma,Sains,Matematika,2001,2024-04-09,2024-04-24
9096,Umar Ramadhan,Finance,1014,Understanding Love,Rina Pratama,Seni,Fotografi,2001,2025-07-29,2025-08-14
9096,Umar Ramadhan,Finance,1185,The History of Revolution,Hadi Gunawan,Seni,Seni Rupa,2004,2024-09-10,2024-10-06
9097,Indah Lestari,Finance,1153,Understanding Power,Putri Wibowo,Teknologi,Pemrograman,1998,2024-02-23,2024-03-01
9098,Rina Wibowo,Finance,1095,Mastering Physics,Lina Ramadhan,Fiksi,Novel,1992,2025-04-15,2025-04-23
9098,Rina Wibowo,Finance,1279,The Ancient Adventure,Maya Santoso,Teknologi,AI,1997,2024-12-29,2025-01-22
9098,Rina Wibowo,Finance,1208,The History of Discovery,Dewi Halim,Teknologi,Jaringan,1993,2024-12-06,2024-12-18
9098,Rina Wibowo,Finance,1164,Understanding Courage,Citra Setiawan,Historis,Sejarah Lokal,1998,2024-08-07,2024-08-24
9098,Rina Wibowo,Finance,1138,The Art of Writing,Citra Saputra,Historis,Sejarah Lokal,2015,2023-10-15,2023-11-13
9099,Lina Wibowo,Finance,1061,A Journey through the Jungle,Hadi Kurniawan,Seni,Musik,1998,2024-04-06,2024-04-27
9099,Lina Wibowo,Finance,1024,The World of Engineering,Maya Kurniawan,Fiksi,Drama,1990,2024-09-22,2024-10-13
9099,Lina Wibowo,Finance,1293,A Journey through the Universe,Lina Putra,Seni,Musik,2016,2024-12-30,2025-01-06
9100,Oka Prasetyo,R&D,1205,The History of War,Dewi Halim,Sains,Matematika,1994,2023-12-13,2024-01-10
9101,Nina Prasetyo,Sales,1108,The Great Mystery,Umar Wibowo,Seni,Seni Rupa,2011,2024-09-17,2024-09-27
9102,Fajar Kurniawan,Sales,1104,The Science of Evolution,Gita Lestari,Fiksi,Drama,2021,2025-03-14,2025-03-26
9102,Fajar Kurniawan,Sales,1194,Exploring Society,Lina Ramadhan,Historis,Biografi,2013,2025-01-18,2025-02-08
9102,Fajar Kurniawan,Sales,1160,The Art of Programming,Budi Setiawan,Fiksi,Puisi,2019,2023-11-12,2023-12-11
9102,Fajar Kurniawan,Sales,1184,Understanding Wisdom,Tina Saputra,Teknologi,Jaringan,2012,2024-11-02,2024-11-27
9102,Fajar Kurniawan,Sales,1186,The Ancient History,Dewi Fauzi,Fiksi,Puisi,2013,2025-06-05,2025-06-16
9103,Eka Putra,Finance,1198,The Innovative History,Sari Yulianto,Teknologi,AI,2016,2025-05-14,2025-05-21
9103,Eka Putra,Finance,1288,The History of War,Sari Ramadhan,Teknologi,AI,2002,2024-11-28,2024-12-05
9103,Eka Putra,Finance,1128,The World of Ecology,Citra Kurniawan,Sains,Fisika,2002,2025-02-27,2025-03-26
9104,Fajar Halim,R&D,1009,The Art of Cooking,Tina Kurniawan,Historis,Sejarah Lokal,2004,2023-09-21,2023-10-03
9105,Hadi Yulianto,Finance,1013,Understanding Courage,Oka Wibowo,Fiksi,Cerita Pendek,2017,2024-09-18,2024-10-13
9105,Hadi Yulianto,Finance,1132,The Future of Blockchain,Sari Halim,Historis,Sejarah Dunia,2001,2025-09-04,2025-09-23
9106,Tina Setiawan,Operations,1105,The Science of Relativity,Joko Halim,Seni,Fotografi,2020,2024-08-29,2024-09-25
9106,Tina Setiawan,Operations,1133,The World of Medicine,Rina Sukma,Seni,Seni Rupa,2013,2025-07-17,2025-08-06
9106,Tina Setiawan,Operations,1099,The Science of Quantum Mechanics,Kiki Pratama,Teknologi,Keamanan Siber,2018,2024-04-02,2024-04-15
9106,Tina Setiawan,Operations,1287,The Innovative Art,Citra Sukma,Historis,Biografi,1993,2025-01-10,2025-01-28
9107,Tina Fauzi,Sales,1043,The Future of AI,Nina Sukma,Teknologi,Pemrograman,2020,2025-01-31,2025-02-07
9107,Tina Fauzi,Sales,1124,The World of Medicine,Umar Santoso,Seni,Fotografi,2005,2024-01-03,2024-01-27
9107,Tina Fauzi,Sales,1276,Mastering Chemistry,Sari Nugroho,Sains,Matematika,2016,2025-02-19,2025-02-28
9107,Tina Fauzi,Sales,1242,The Science of Gravity,Hadi Putra,Historis,Sejarah Dunia,2007,2025-06-15,2025-07-13
9107,Tina Fauzi,Sales,1270,The Future of VR,Umar Ramadhan,Teknologi,AI,2007,2025-08-15,2025-09-13
9108,Citra Setiawan,Marketing,1242,The Science of Gravity,Hadi Putra,Historis,Sejarah Dunia,2007,2025-07-25,2025-08-06
9108,Citra Setiawan,Marketing,1166,Mastering Chemistry,Kiki Kusuma,Historis,Sejarah Lokal,2014,2024-04-10,2024-04-23
9109,Dewi Nugroho,Marketing,1141,The World of Ecology,Joko Putra,Sains,Matematika,2014,2025-06-15,2025-07-06
9109,Dewi Nugroho,Marketing,1041,The Innovative Science,Citra Ramadhan,Sains,Fisika,2021,2023-09-22,2023-10-20
9110,Oka Setiawan,IT,1257,A Journey through the Universe,Putri Sukma,Seni,Fotografi,1990,2024-05-18,2024-06-17
9110,Oka Setiawan,IT,1248,The World of Engineering,Umar Setiawan,Sains,Fisika,2004,2025-02-13,2025-03-07
9110,Oka Setiawan,IT,1213,Mastering Mathematics,Gita Santoso,Seni,Teater,2022,2025-06-02,2025-06-29
9110,Oka Setiawan,IT,1122,The Future of IoT,Fajar Kusuma,Fiksi,Cerita Pendek,2016,2023-10-21,2023-11-13
9111,Citra Sari,IT,1025,The Art of Cooking,Rina Gunawan,Teknologi,Keamanan Siber,2011,2024-02-02,2024-02-14
9111,Citra Sari,IT,1259,The Future of Blockchain,Oka Ramadhan,Sains,Matematika,1990,2023-11-04,2023-11-20
9112,Joko Fauzi,Sales,1162,Mastering Chemistry,Rina Sukma,Historis,Biografi,1990,2025-05-20,2025-06-11
9112,Joko Fauzi,Sales,1057,Mastering Mathematics,Hadi Gunawan,Fiksi,Cerita Pendek,2012,2025-02-18,2025-03-14
9113,Dewi Putra,Sales,1180,Mastering Chemistry,Dewi Wijaya,Historis,Biografi,2019,2024-02-01,2024-02-29
9113,Dewi Putra,Sales,1243,The History of War,Sari Sari,Teknologi,Jaringan,2006,2024-08-23,2024-09-18
9113,Dewi Putra,Sales,1057,Mastering Mathematics,Hadi Gunawan,Fiksi,Cerita Pendek,2012,2025-05-07,2025-05-14
9113,Dewi Putra,Sales,1017,The Future of VR,Umar Sari,Sains,Biologi,2011,2023-09-25,2023-10-24
9113,Dewi Putra,Sales,1148,The History of War,Oka Sari,Sains,Kimia,2023,2025-06-18,2025-06-30
9114,Rina Wibowo,IT,1140,Understanding Love,Eka Pratama,Historis,Sejarah Dunia,2001,2025-02-01,2025-02-09
9114,Rina Wibowo,IT,1049,Exploring Nature,Dewi Sukma,Seni,Musik,1997,2025-09-02,2025-09-12
9115,Sari Hidayat,Finance,1253,The Art of Cooking,Umar Kurniawan,Fiksi,Puisi,2016,2025-08-02,2025-08-17
9115,Sari Hidayat,Finance,1252,Understanding Power,Rina Putra,Seni,Fotografi,2013,2024-04-11,2024-04-26
9116,Budi Hidayat,HR,1242,The Science of Gravity,Hadi Putra,Historis,Sejarah Dunia,2007,2024-08-15,2024-09-13
9116,Budi Hidayat,HR,1293,A Journey through the Universe,Lina Putra,Seni,Musik,2016,2025-06-25,2025-07-04
9116,Budi Hidayat,HR,1087,A Journey through the World,Eka Halim,Historis,Sejarah Dunia,2018,2025-01-31,2025-02-14
9117,Hadi Hidayat,Operations,1058,The Art of Painting,Joko Saputra,Historis,Sejarah Lokal,2016,2024-02-23,2024-03-02
9117,Hadi Hidayat,Operations,1119,Exploring Culture,Oka Gunawan,Fiksi,Puisi,2013,2023-12-02,2023-12-29
9117,Hadi Hidayat,Operations,1209,The Science of Evolution,Nina Prasetyo,Seni,Seni Rupa,2019,2024-08-17,2024-08-28
9117,Hadi Hidayat,Operations,1256,A Journey through the Universe,Citra Kusuma,Sains,Kimia,2020,2025-05-29,2025-06-27
9117,Hadi Hidayat,Operations,1083,The History of Discovery,Umar Ramadhan,Historis,Biografi,1999,2025-01-20,2025-02-15
9118,Nina Kurniawan,Operations,1206,The History of War,Putri Wibowo,Teknologi,Keamanan Siber,2006,2023-12-13,2024-01-01
9118,Nina Kurniawan,Operations,1089,The Science of Relativity,Fajar Pratama,Fiksi,Novel,2023,2024-12-15,2024-12-22
9118,Nina Kurniawan,Operations,1041,The Innovative Science,Citra Ramadhan,Sains,Fisika,2021,2025-06-20,2025-06-28
9119,Nina Lestari,HR,1070,Understanding Wisdom,Agus Lestari,Fiksi,Cerita Pendek,2007,2024-12-21,2025-01-18
9119,Nina Lestari,HR,1054,Exploring Society,Budi Wibowo,Historis,Sejarah Lokal,2012,2024-09-30,2024-10-20
9119,Nina Lestari,HR,1067,The Future of AI,Sari Sari,Fiksi,Drama,2017,2024-06-27,2024-07-27
9119,Nina Lestari,HR,1137,The Future of Blockchain,Maya Pratama,Historis,Sejarah Lokal,2009,2025-06-22,2025-07-19
9119,Nina Lestari,HR,1005,The Science of Quantum Mechanics,Eka Fauzi,Historis,Sejarah Lokal,2021,2024-08-20,2024-09-17
9120,Gita Ramadhan,IT,1065,Understanding Wisdom,Citra Halim,Fiksi,Novel,2018,2025-06-19,2025-06-29
9120,Gita Ramadhan,IT,1059,Understanding Courage,Eka Hidayat,Historis,Biografi,2015,2023-12-26,2024-01-09
9120,Gita Ramadhan,IT,1125,A Journey through the Jungle,Eka Fauzi,Historis,Biografi,2008,2024-06-13,2024-06-28
9120,Gita Ramadhan,IT,1170,Understanding Love,Putri Sukma,Teknologi,Keamanan Siber,2022,2025-05-22,2025-06-10
9120,Gita Ramadhan,IT,1022,Exploring Technology,Umar Putra,Teknologi,Pemrograman,2012,2025-03-17,2025-04-15
9121,Tina Saputra,HR,1067,The Future of AI,Sari Sari,Fiksi,Drama,2017,2025-02-11,2025-03-08
9121,Tina Saputra,HR,1288,The History of War,Sari Ramadhan,Teknologi,AI,2002,2025-05-09,2025-05-24
9121,Tina Saputra,HR,1042,Understanding Love,Joko Prasetyo,Fiksi,Novel,2017,2024-09-08,2024-09-23
9121,Tina Saputra,HR,1269,The Future of VR,Oka Kusuma,Fiksi,Drama,2000,2025-07-25,2025-08-24
9121,Tina Saputra,HR,1146,Exploring Society,Dewi Hidayat,Teknologi,Jaringan,2012,2025-04-29,2025-05-14
9122,Umar Sukma,IT,1150,Understanding Power,Umar Sari,Historis,Sejarah Lokal,2018,2025-07-15,2025-07-23
9122,Umar Sukma,IT,1238,The Future of IoT,Maya Ramadhan,Fiksi,Novel,1991,2024-07-01,2024-07-23
9122,Umar Sukma,IT,1075,A Journey through the Jungle,Dewi Ramadhan,Seni,Teater,1991,2024-05-23,2024-06-08
9123,Eka Setiawan,Customer Service,1210,Understanding Courage,Tina Lestari,Historis,Sejarah Dunia,2021,2024-05-30,2024-06-24
9123,Eka Setiawan,Customer Service,1118,The History of Discovery,Lina Hidayat,Historis,Sejarah Dunia,1993,2023-09-11,2023-09-26
9123,Eka Setiawan,Customer Service,1291,The Ancient History,Indah Kurniawan,Sains,Fisika,2022,2024-10-07,2024-10-24
9124,Dewi Wibowo,Sales,1156,The World of Astronomy,Citra Sukma,Seni,Teater,1997,2025-01-18,2025-02-03
9124,Dewi Wibowo,Sales,1215,The Art of Programming,Dewi Halim,Sains,Kimia,2002,2025-02-20,2025-03-01
9124,Dewi Wibowo,Sales,1185,The History of Revolution,Hadi Gunawan,Seni,Seni Rupa,2004,2024-07-05,2024-08-04
9125,Kiki Lestari,Operations,1261,The Science of Relativity,Hadi Wibowo,Sains,Fisika,1995,2025-07-23,2025-08-11
9125,Kiki Lestari,Operations,1273,Understanding Love,Sari Lestari,Sains,Kimia,2019,2024-07-11,2024-07-30
9126,Kiki Santoso,Marketing,1128,The World of Ecology,Citra Kurniawan,Sains,Fisika,2002,2024-05-10,2024-05-19
9127,Putri Kurniawan,Sales,1039,The History of Revolution,Gita Halim,Sains,Biologi,2007,2025-05-12,2025-05-22
9127,Putri Kurniawan,Sales,1121,The Future of VR,Agus Ramadhan,Fiksi,Cerita Pendek,2006,2024-04-26,2024-05-16
9128,Umar Gunawan,Customer Service,1133,The World of Medicine,Rina Sukma,Seni,Seni Rupa,2013,2025-06-01,2025-06-14
9128,Umar Gunawan,Customer Service,1269,The Future of VR,Oka Kusuma,Fiksi,Drama,2000,2025-01-21,2025-02-12
9128,Umar Gunawan,Customer Service,1112,The Art of Programming,Sari Nugroho,Teknologi,AI,2008,2025-01-17,2025-01-28
9129,Oka Setiawan,Operations,1077,The World of Astronomy,Fajar Gunawan,Historis,Biografi,1999,2024-01-06,2024-01-18
9129,Oka Setiawan,Operations,1083,The History of Discovery,Umar Ramadhan,Historis,Biografi,1999,2024-07-30,2024-08-06
9129,Oka Setiawan,Operations,1131,The History of Revolution,Eka Sari,Fiksi,Puisi,2011,2024-04-05,2024-04-28
9130,Gita Nugroho,Finance,1147,The Future of Blockchain,Oka Yulianto,Historis,Sejarah Lokal,2015,2024-01-28,2024-02-09
9130,Gita Nugroho,Finance,1243,The History of War,Sari Sari,Teknologi,Jaringan,2006,2024-05-02,2024-05-23
9131,Eka Wijaya,Customer Service,1035,The History of Invention,Oka Kusuma,Seni,Seni Rupa,2017,2024-04-18,2024-05-10
9131,Eka Wijaya,Customer Service,1247,The Future of IoT,Lina Yulianto,Teknologi,Keamanan Siber,2021,2023-10-30,2023-11-27
9131,Eka Wijaya,Customer Service,1176,The Future of VR,Kiki Ramadhan,Sains,Fisika,2010,2023-11-02,2023-11-22
9132,Hadi Lestari,Marketing,1285,The World of Medicine,Gita Fauzi,Teknologi,Keamanan Siber,2021,2024-04-28,2024-05-16
9132,Hadi Lestari,Marketing,1284,The World of Engineering,Rina Kusuma,Sains,Matematika,2018,2024-02-20,2024-03-01
9132,Hadi Lestari,Marketing,1250,The Mysterious Science,Fajar Hidayat,Seni,Musik,2016,2023-09-10,2023-10-03
9132,Hadi Lestari,Marketing,1233,The History of Discovery,Nina Kurniawan,Fiksi,Cerita Pendek,2015,2024-08-24,2024-09-16
9132,Hadi Lestari,Marketing,1107,The World of Engineering,Umar Fauzi,Sains,Matematika,2015,2024-03-21,2024-04-17
9133,Oka Yulianto,Operations,1091,Understanding Courage,Joko Sari,Fiksi,Drama,1992,2025-03-03,2025-03-29
9133,Oka Yulianto,Operations,1212,The Art of Painting,Joko Sukma,Fiksi,Novel,2023,2024-06-23,2024-07-11
9133,Oka Yulianto,Operations,1115,Mastering Mathematics,Nina Lestari,Fiksi,Cerita Pendek,1992,2023-12-21,2024-01-20
9133,Oka Yulianto,Operations,1081,Exploring Technology,Umar Kusuma,Teknologi,Keamanan Siber,2011,2023-11-11,2023-12-05
9133,Oka Yulianto,Operations,1044,The Art of Writing,Indah Kusuma,Teknologi,Pemrograman,1994,2025-02-26,2025-03-16
9134,Rina Prasetyo,Finance,1062,The History of Invention,Oka Sukma,Sains,Matematika,2005,2024-01-10,2024-02-01
9134,Rina Prasetyo,Finance,1051,The Ancient Science,Gita Hidayat,Teknologi,Keamanan Siber,2014,2025-09-06,2025-09-30
9134,Rina Prasetyo,Finance,1138,The Art of Writing,Citra Saputra,Historis,Sejarah Lokal,2015,2024-05-07,2024-05-23
9134,Rina Prasetyo,Finance,1092,The History of Revolution,Indah Setiawan,Historis,Biografi,2013,2024-01-26,2024-02-22
9134,Rina Prasetyo,Finance,1287,The Innovative Art,Citra Sukma,Historis,Biografi,1993,2023-09-12,2023-10-02
9135,Indah Sari,Marketing,1163,A Journey through the Jungle,Joko Kusuma,Fiksi,Drama,2014,2024-03-20,2024-04-05
9135,Indah Sari,Marketing,1173,The World of Medicine,Gita Wibowo,Historis,Biografi,2009,2025-04-09,2025-05-07
9135,Indah Sari,Marketing,1096,The Science of Relativity,Agus Lestari,Seni,Musik,2021,2024-12-17,2025-01-15
9135,Indah Sari,Marketing,1158,The World of Astronomy,Maya Halim,Seni,Teater,1999,2023-12-20,2024-01-15
9135,Indah Sari,Marketing,1100,Understanding Courage,Kiki Hidayat,Sains,Biologi,2012,2024-12-08,2024-12-19
9136,Agus Nugroho,HR,1110,Understanding Courage,Nina Kusuma,Fiksi,Puisi,2016,2024-03-28,2024-04-24
9136,Agus Nugroho,HR,1094,A Journey through the City,Umar Putra,Teknologi,Pemrograman,2007,2023-10-12,2023-10-19
9136,Agus Nugroho,HR,1149,The Science of Gravity,Fajar Hidayat,Sains,Biologi,2023,2025-05-29,2025-06-25
9136,Agus Nugroho,HR,1075,A Journey through the Jungle,Dewi Ramadhan,Seni,Teater,1991,2023-12-01,2023-12-29
9136,Agus Nugroho,HR,1141,The World of Ecology,Joko Putra,Sains,Matematika,2014,2024-12-23,2025-01-06
9137,Dewi Ramadhan,Marketing,1068,Mastering Biology,Putri Pratama,Sains,Kimia,1995,2025-07-04,2025-07-18
9137,Dewi Ramadhan,Marketing,1150,Understanding Power,Umar Sari,Historis,Sejarah Lokal,2018,2023-09-13,2023-10-11
9138,Rina Halim,IT,1130,The Future of VR,Rina Halim,Sains,Kimia,2019,2024-05-11,2024-06-05
9138,Rina Halim,IT,1245,Mastering Physics,Lina Wijaya,Sains,Fisika,2004,2023-10-09,2023-10-31
9138,Rina Halim,IT,1257,A Journey through the Universe,Putri Sukma,Seni,Fotografi,1990,2024-01-09,2024-01-20
9139,Citra Lestari,Operations,1276,Mastering Chemistry,Sari Nugroho,Sains,Matematika,2016,2024-02-07,2024-02-23
9139,Citra Lestari,Operations,1221,The World of Ecology,Sari Gunawan,Teknologi,Pemrograman,1993,2024-01-02,2024-01-27
9139,Citra Lestari,Operations,1039,The History of Revolution,Gita Halim,Sains,Biologi,2007,2025-02-06,2025-03-06
9139,Citra Lestari,Operations,1025,The Art of Cooking,Rina Gunawan,Teknologi,Keamanan Siber,2011,2024-03-11,2024-04-02
9140,Fajar Nugroho,Sales,1184,Understanding Wisdom,Tina Saputra,Teknologi,Jaringan,2012,2025-04-16,2025-05-11
9140,Fajar Nugroho,Sales,1090,The World of Medicine,Citra Yulianto,Teknologi,Pemrograman,2005,2025-06-14,2025-06-23
9140,Fajar Nugroho,Sales,1019,The World of Medicine,Lina Wijaya,Seni,Fotografi,2012,2024-09-08,2024-09-19
9140,Fajar Nugroho,Sales,1225,A Journey through the World,Eka Putra,Teknologi,AI,1996,2025-03-16,2025-03-29
9140,Fajar Nugroho,Sales,1196,Mastering Chemistry,Oka Lestari,Seni,Seni Rupa,2000,2023-12-06,2023-12-15
9141,Tina Sukma,Customer Service,1295,Mastering Mathematics,Maya Fauzi,Fiksi,Cerita Pendek,2017,2024-09-10,2024-09-18
9141,Tina Sukma,Customer Service,1182,Exploring Culture,Sari Santoso,Fiksi,Cerita Pendek,2014,2023-12-28,2024-01-21
9141,Tina Sukma,Customer Service,1054,Exploring Society,Budi Wibowo,Historis,Sejarah Lokal,2012,2023-10-29,2023-11-06
9141,Tina Sukma,Customer Service,1218,The History of Revolution,Umar Nugroho,Fiksi,Drama,1995,2024-09-25,2024-10-10
9141,Tina Sukma,Customer Service,1207,Mastering Biology,Dewi Halim,Sains,Matematika,1998,2024-07-09,2024-07-16
9142,Eka Sukma,Customer Service,1030,The Art of Cooking,Putri Hidayat,Sains,Fisika,2007,2023-12-18,2024-01-06
9142,Eka Sukma,Customer Service,1059,Understanding Courage,Eka Hidayat,Historis,Biografi,2015,2024-01-28,2024-02-14
9142,Eka Sukma,Customer Service,1064,The Art of Writing,Sari Nugroho,Historis,Sejarah Lokal,2001,2025-01-04,2025-01-22
9142,Eka Sukma,Customer Service,1113,Mastering Chemistry,Gita Kurniawan,Fiksi,Puisi,2007,2023-12-13,2023-12-20
9143,Budi Santoso,Marketing,1210,Understanding Courage,Tina Lestari,Historis,Sejarah Dunia,2021,2024-07-25,2024-08-08
9143,Budi Santoso,Marketing,1275,The History of War,Sari Yulianto,Fiksi,Cerita Pendek,2002,2025-05-01,2025-05-23
9143,Budi Santoso,Marketing,1178,Exploring Culture,Hadi Yulianto,Historis,Sejarah Dunia,2015,2025-06-29,2025-07-13
9143,Budi Santoso,Marketing,1241,The World of Engineering,Dewi Wibowo,Seni,Fotografi,1994,2025-03-24,2025-04-08
9144,Oka Pratama,Sales,1257,A Journey through the Universe,Putri Sukma,Seni,Fotografi,1990,2024-04-29,2024-05-07
9144,Oka Pratama,Sales,1038,The Science of Relativity,Sari Fauzi,Sains,Kimia,2012,2024-03-08,2024-03-18
9144,Oka Pratama,Sales,1198,The Innovative History,Sari Yulianto,Teknologi,AI,2016,2024-03-06,2024-03-31
9145,Citra Kurniawan,IT,1208,The History of Discovery,Dewi Halim,Teknologi,Jaringan,1993,2025-01-07,2025-01-18
9145,Citra Kurniawan,IT,1099,The Science of Quantum Mechanics,Kiki Pratama,Teknologi,Keamanan Siber,2018,2024-08-13,2024-08-23
9146,Citra Kusuma,HR,1044,The Art of Writing,Indah Kusuma,Teknologi,Pemrograman,1994,2024-02-14,2024-03-04
9146,Citra Kusuma,HR,1026,Exploring Nature,Maya Halim,Fiksi,Cerita Pendek,2015,2024-02-13,2024-02-27
9147,Oka Santoso,Operations,1196,Mastering Chemistry,Oka Lestari,Seni,Seni Rupa,2000,2024-12-18,2025-01-15
9148,Joko Kurniawan,IT,1081,Exploring Technology,Umar Kusuma,Teknologi,Keamanan Siber,2011,2024-02-20,2024-03-08
9148,Joko Kurniawan,IT,1078,The Science of Quantum Mechanics,Indah Prasetyo,Fiksi,Cerita Pendek,1993,2024-06-24,2024-07-13
9148,Joko Kurniawan,IT,1294,The Future of AI,Maya Sukma,Fiksi,Cerita Pendek,2022,2024-08-19,2024-09-17
9149,Indah Halim,R&D,1039,The History of Revolution,Gita Halim,Sains,Biologi,2007,2025-05-18,2025-05-27
9149,Indah Halim,R&D,1221,The World of Ecology,Sari Gunawan,Teknologi,Pemrograman,1993,2024-07-10,2024-07-28
9150,Lina Gunawan,HR,1197,Understanding Power,Sari Ramadhan,Historis,Biografi,2010,2024-04-27,2024-05-15
9150,Lina Gunawan,HR,1173,The World of Medicine,Gita Wibowo,Historis,Biografi,2009,2024-06-24,2024-07-06
9151,Gita Sukma,IT,1223,The Science of Quantum Mechanics,Maya Putra,Historis,Biografi,1992,2024-10-07,2024-11-06
9151,Gita Sukma,IT,1217,The Future of IoT,Budi Setiawan,Fiksi,Novel,2001,2024-01-16,2024-01-28
9151,Gita Sukma,IT,1231,Mastering Physics,Joko Sukma,Fiksi,Puisi,2001,2024-11-02,2024-12-01
9152,Putri Ramadhan,Finance,1155,The Future of AI,Tina Setiawan,Historis,Biografi,2007,2024-09-08,2024-09-25
9152,Putri Ramadhan,Finance,1225,A Journey through the World,Eka Putra,Teknologi,AI,1996,2024-02-27,2024-03-09
9152,Putri Ramadhan,Finance,1006,A Journey through the Jungle,Kiki Setiawan,Fiksi,Novel,2008,2024-07-07,2024-08-06
9152,Putri Ramadhan,Finance,1142,The Future of AI,Fajar Putra,Fiksi,Cerita Pendek,2007,2024-03-02,2024-03-31
9153,Budi Yulianto,R&D,1075,A Journey through the Jungle,Dewi Ramadhan,Seni,Teater,1991,2025-05-20,2025-06-10
9153,Budi Yulianto,R&D,1187,Mastering Chemistry,Sari Gunawan,Fiksi,Drama,2012,2025-03-08,2025-03-16
9153,Budi Yulianto,R&D,1147,The Future of Blockchain,Oka Yulianto,Historis,Sejarah Lokal,2015,2024-09-28,2024-10-13
9154,Hadi Halim,Finance,1203,The Future of IoT,Budi Lestari,Teknologi,AI,2003,2025-06-08,2025-06-30
9154,Hadi Halim,Finance,1020,The Art of Writing,Nina Hidayat,Historis,Sejarah Lokal,2007,2024-04-24,2024-05-03
9154,Hadi Halim,Finance,1096,The Science of Relativity,Agus Lestari,Seni,Musik,2021,2023-12-30,2024-01-19
9154,Hadi Halim,Finance,1148,The History of War,Oka Sari,Sains,Kimia,2023,2023-10-27,2023-11-06
9154,Hadi Halim,Finance,1261,The Science of Relativity,Hadi Wibowo,Sains,Fisika,1995,2024-08-31,2024-09-19
9155,Kiki Hidayat,Operations,1047,The Science of Quantum Mechanics,Sari Wijaya,Sains,Fisika,2019,2025-06-25,2025-07-25
9155,Kiki Hidayat,Operations,1049,Exploring Nature,Dewi Sukma,Seni,Musik,1997,2025-08-08,2025-08-25
9156,Indah Lestari,Sales,1047,The Science of Quantum Mechanics,Sari Wijaya,Sains,Fisika,2019,2024-08-30,2024-09-06
9157,Indah Sari,Customer Service,1031,The Modern Science,Eka Sukma,Sains,Matematika,2001,2025-03-06,2025-03-29
9157,Indah Sari,Customer Service,1268,Understanding Power,Lina Santoso,Sains,Fisika,2016,2024-05-13,2024-05-30
9157,Indah Sari,Customer Service,1212,The Art of Painting,Joko Sukma,Fiksi,Novel,2023,2025-03-02,2025-03-31
9157,Indah Sari,Customer Service,1280,The Science of Relativity,Budi Kurniawan,Historis,Sejarah Dunia,2023,2024-09-22,2024-10-10
9157,Indah Sari,Customer Service,1013,Understanding Courage,Oka Wibowo,Fiksi,Cerita Pendek,2017,2025-02-05,2025-03-04
9158,Hadi Putra,Sales,1134,The Science of Quantum Mechanics,Dewi Fauzi,Fiksi,Puisi,1999,2024-09-26,2024-10-22
9158,Hadi Putra,Sales,1287,The Innovative Art,Citra Sukma,Historis,Biografi,1993,2024-12-12,2025-01-06
9158,Hadi Putra,Sales,1229,A Journey through the Jungle,Budi Wijaya,Seni,Teater,2002,2025-04-10,2025-05-09
9159,Putri Nugroho,IT,1149,The Science of Gravity,Fajar Hidayat,Sains,Biologi,2023,2025-07-04,2025-07-12
9159,Putri Nugroho,IT,1082,The History of Discovery,Agus Yulianto,Fiksi,Cerita Pendek,2009,2024-07-16,2024-07-29
9159,Putri Nugroho,IT,1297,The History of Revolution,Budi Hidayat,Sains,Matematika,2002,2024-10-07,2024-10-30
9160,Fajar Halim,Operations,1263,The Art of Painting,Lina Gunawan,Historis,Biografi,2010,2025-07-29,2025-08-21
9160,Fajar Halim,Operations,1130,The Future of VR,Rina Halim,Sains,Kimia,2019,2024-08-10,2024-08-18
9160,Fajar Halim,Operations,1299,The Art of Writing,Joko Sari,Seni,Musik,2007,2025-08-19,2025-09-09
9160,Fajar Halim,Operations,1253,The Art of Cooking,Umar Kurniawan,Fiksi,Puisi,2016,2025-02-26,2025-03-25
